record_id,title,abstract,authors,year,label_included,review_id,source
CD008063_pub3_excl_36,Topic-related study 36,"",Author_8690,2007,0,CD008063_pub3,synthetic_excluded
CD016136_excl_34,Topic-related study 34,"",Author_8997,2021,0,CD016136,synthetic_excluded
CD013800_pub2_excl_2,Topic-related study 2,"",Author_7898,,0,CD013800_pub2,synthetic_excluded
CD015551_pub2_6,Gögenur 2021,"",Gögenur,2021,1,CD015551_pub2,pairwise70_included
CD011381_pub3_29,Fazekas 1997,"",Fazekas,1997,1,CD011381_pub3,pairwise70_included
CD012586_pub2_153,Drakopoulos 2017,"",Drakopoulos,2017,1,CD012586_pub2,pairwise70_included
CD014573_excl_5,Topic-related study 5,"",Author_2485,2000,0,CD014573,synthetic_excluded
CD008145_pub4_excl_8,Topic-related study 8,"",Author_8487,2020,0,CD008145_pub4,synthetic_excluded
CD004736_pub6_excl_31,Topic-related study 31,"",Author_4424,1989,0,CD004736_pub6,synthetic_excluded
CD013763_pub3_58,Sinha 2019,"",Sinha,2019,1,CD013763_pub3,pairwise70_included
CD015328_pub2_146,Hendy 2011,"",Hendy,2011,1,CD015328_pub2,pairwise70_included
CD012186_pub2_79,BEYOND 2009,"",BEYOND,2009,1,CD012186_pub2,pairwise70_included
CD015326_pub2_excl_50,Topic-related study 50,"",Author_3118,1998,0,CD015326_pub2,synthetic_excluded
CD013726_pub2_10,Giannini 2013,"",Giannini,2013,1,CD013726_pub2,pairwise70_included
CD001920_pub4_excl_89,Topic-related study 89,"",Author_9265,2013,0,CD001920_pub4,synthetic_excluded
CD004376_pub4_excl_56,Topic-related study 56,"",Author_7112,2021,0,CD004376_pub4,synthetic_excluded
CD003519_pub5_15,Mulupuru 2019,"",Mulupuru,2019,1,CD003519_pub5,pairwise70_included
CD003414_pub4_9,Agha-Hosseini 2018,"",Agha-Hosseini,2018,1,CD003414_pub4,pairwise70_included
CD006632_pub3_excl_43,Topic-related study 43,"",Author_6644,2017,0,CD006632_pub3,synthetic_excluded
CD003962_pub3_64,Liu 2012,"",Liu,2012,1,CD003962_pub3,pairwise70_included
CD003519_pub5_excl_78,Topic-related study 78,"",Author_5174,2009,0,CD003519_pub5,synthetic_excluded
CD010145_pub2_excl_30,Topic-related study 30,"",Author_9391,2021,0,CD010145_pub2,synthetic_excluded
CD014891_pub2_excl_3,Topic-related study 3,"",Author_3521,2017,0,CD014891_pub2,synthetic_excluded
CD014741_pub2_45,Krisai 2020,"",Krisai,2020,1,CD014741_pub2,pairwise70_included
CD014937_pub2_1,Afzal 2021,"",Afzal,2021,1,CD014937_pub2,pairwise70_included
CD013197_pub2_excl_10,Topic-related study 10,"",Author_4213,2023,0,CD013197_pub2,synthetic_excluded
CD013719_pub2_excl_2,Topic-related study 2,"",Author_1975,2019,0,CD013719_pub2,synthetic_excluded
CD015432_pub2_excl_45,Topic-related study 45,"",Author_5270,1994,0,CD015432_pub2,synthetic_excluded
CD012397_pub2_excl_2,Topic-related study 2,"",Author_7434,2016,0,CD012397_pub2,synthetic_excluded
CD005595_pub4_31,Jansen 2018,"",Jansen,2018,1,CD005595_pub4,pairwise70_included
CD004667_pub6_12,Rowley 1995,"",Rowley,1995,1,CD004667_pub6,pairwise70_included
CD012942_pub2_excl_21,Topic-related study 21,"",Author_1408,2006,0,CD012942_pub2,synthetic_excluded
CD015134_pub2_excl_6,Topic-related study 6,"",Author_9077,2023,0,CD015134_pub2,synthetic_excluded
CD006475_pub3_excl_23,Topic-related study 23,"",Author_8198,2006,0,CD006475_pub3,synthetic_excluded
CD014741_pub2_43,Brucato 2016,"",Brucato,2016,1,CD014741_pub2,pairwise70_included
CD008552_pub8_33,Haire-Joshu 2008,"",Haire-Joshu,2008,1,CD008552_pub8,pairwise70_included
CD013781_pub2_23,Levin 2012,"",Levin,2012,1,CD013781_pub2,pairwise70_included
CD001155_pub3_4,McClung 1998,"",McClung,1998,1,CD001155_pub3,pairwise70_included
CD013331_pub2_7,Fagevik Olsen 2019,"",Fagevik Olsen,2019,1,CD013331_pub2,pairwise70_included
CD006913_pub3_28,O'Connor 2019,"",O'Connor,2019,1,CD006913_pub3,pairwise70_included
CD011381_pub3_excl_12,Topic-related study 12,"",Author_9463,1998,0,CD011381_pub3,synthetic_excluded
CD001552_pub3_excl_11,Topic-related study 11,"",Author_7788,2015,0,CD001552_pub3,synthetic_excluded
CD002243_pub5_excl_18,Topic-related study 18,"",Author_3106,1976,0,CD002243_pub5,synthetic_excluded
CD006027_pub3_excl_18,Topic-related study 18,"",Author_3229,1993,0,CD006027_pub3,synthetic_excluded
CD009749_pub3_11,Kim 2010,"",Kim,2010,1,CD009749_pub3,pairwise70_included
CD011535_pub7_excl_111,Topic-related study 111,"",Author_6085,2024,0,CD011535_pub7,synthetic_excluded
CD003962_pub3_27,Wu 2016,"",Wu,2016,1,CD003962_pub3,pairwise70_included
CD007896_pub4_54,Whiting 2008,"",Whiting,2008,1,CD007896_pub4,pairwise70_included
CD011204_pub3_9,GAL-JPN-5 2008,"",GAL-JPN-5,2008,1,CD011204_pub3,pairwise70_included
CD009535_pub3_excl_28,Topic-related study 28,"",Author_9363,2012,0,CD009535_pub3,synthetic_excluded
CD013105_pub2_excl_7,Topic-related study 7,"",Author_2820,2021,0,CD013105_pub2,synthetic_excluded
CD013462_pub3_excl_9,Topic-related study 9,"",Author_3942,2023,0,CD013462_pub3,synthetic_excluded
CD008176_pub3_excl_86,Topic-related study 86,"",Author_7381,2008,0,CD008176_pub3,synthetic_excluded
CD013781_pub2_excl_18,Topic-related study 18,"",Author_1736,2008,0,CD013781_pub2,synthetic_excluded
CD016001_13,Park 2021,"",Park,2021,1,CD016001,pairwise70_included
CD003376_pub4_5,Watts 1990,"",Watts,1990,1,CD003376_pub4,pairwise70_included
CD008709_pub4_excl_60,Topic-related study 60,"",Author_9882,2014,0,CD008709_pub4,synthetic_excluded
CD006919_pub5_excl_9,Topic-related study 9,"",Author_2464,2013,0,CD006919_pub5,synthetic_excluded
CD014722_pub2_27,Chattha 2008,"",Chattha,2008,1,CD014722_pub2,pairwise70_included
CD015588_pub2_4,DIA3004 2013,"",DIA3004,2013,1,CD015588_pub2,pairwise70_included
CD013821_pub2_6,Weichman 2015,"",Weichman,2015,1,CD013821_pub2,pairwise70_included
CD011866_pub3_54,Landovitz 2015,"",Landovitz,2015,1,CD011866_pub3,pairwise70_included
CD006839_pub5_excl_5,Topic-related study 5,"",Author_5778,2015,0,CD006839_pub5,synthetic_excluded
CD010861_pub3_excl_8,Topic-related study 8,"",Author_3194,2007,0,CD010861_pub3,synthetic_excluded
CD014935_pub2_excl_3,Topic-related study 3,"",Author_3665,1985,0,CD014935_pub2,synthetic_excluded
CD005495_pub5_excl_36,Topic-related study 36,"",Author_1721,2012,0,CD005495_pub5,synthetic_excluded
CD013105_pub2_11,Kamilya 2010,"",Kamilya,2010,1,CD013105_pub2,pairwise70_included
CD013042_pub2_excl_30,Topic-related study 30,"",Author_4441,2003,0,CD013042_pub2,synthetic_excluded
CD013462_pub3_10,Bassi 2003,"",Bassi,2003,1,CD013462_pub3,pairwise70_included
CD015284_pub2_7,Tang 2015,"",Tang,2015,1,CD015284_pub2,pairwise70_included
CD011204_pub3_2,Rockwood 2006,"",Rockwood,2006,1,CD011204_pub3,pairwise70_included
CD013232_pub2_excl_59,Topic-related study 59,"",Author_2237,2008,0,CD013232_pub2,synthetic_excluded
CD013051_pub3_4,de Miguel Martinez 1999,"",de Miguel Martinez,1999,1,CD013051_pub3,pairwise70_included
CD014964_pub2_1,Abdelhamid 2013,"",Abdelhamid,2013,1,CD014964_pub2,pairwise70_included
CD004406_pub6_excl_14,Topic-related study 14,"",Author_7907,1973,0,CD004406_pub6,synthetic_excluded
CD007837_pub3_12,Moubarak 2022,"",Moubarak,2022,1,CD007837_pub3,pairwise70_included
CD015145_pub2_excl_2,Topic-related study 2,"",Author_3214,,0,CD015145_pub2,synthetic_excluded
CD008879_pub3_excl_16,Topic-related study 16,"",Author_4772,2004,0,CD008879_pub3,synthetic_excluded
CD009102_pub2_4,Donaldsson 2016,"",Donaldsson,2016,1,CD009102_pub2,pairwise70_included
CD013821_pub2_8,Benditte-Klepetko 2014,"",Benditte-Klepetko,2014,1,CD013821_pub2,pairwise70_included
CD011204_pub3_excl_16,Topic-related study 16,"",Author_2820,2009,0,CD011204_pub3,synthetic_excluded
CD008349_pub5_excl_31,Topic-related study 31,"",Author_5708,2023,0,CD008349_pub5,synthetic_excluded
CD005582_pub5_excl_6,Topic-related study 6,"",Author_3045,1984,0,CD005582_pub5,synthetic_excluded
CD006023_pub4_excl_58,Topic-related study 58,"",Author_6371,2014,0,CD006023_pub4,synthetic_excluded
CD004376_pub4_excl_142,Topic-related study 142,"",Author_3468,2021,0,CD004376_pub4,synthetic_excluded
CD009235_pub4_excl_36,Topic-related study 36,"",Author_9942,2018,0,CD009235_pub4,synthetic_excluded
CD013425_pub2_excl_50,Topic-related study 50,"",Author_5718,2007,0,CD013425_pub2,synthetic_excluded
CD004871_pub5_excl_31,Topic-related study 31,"",Author_8209,2018,0,CD004871_pub5,synthetic_excluded
CD016136_excl_17,Topic-related study 17,"",Author_7860,2022,0,CD016136,synthetic_excluded
CD008349_pub5_excl_33,Topic-related study 33,"",Author_9773,2015,0,CD008349_pub5,synthetic_excluded
CD014722_pub2_excl_39,Topic-related study 39,"",Author_6859,2021,0,CD014722_pub2,synthetic_excluded
CD001155_pub3_18,Adami 1995,"",Adami,1995,1,CD001155_pub3,pairwise70_included
CD012586_pub2_91,Selman 2002,"",Selman,2002,1,CD012586_pub2,pairwise70_included
CD011600_pub3_excl_2,Topic-related study 2,"",Author_1045,2018,0,CD011600_pub3,synthetic_excluded
CD013421_pub2_16,Glickman 2002,"",Glickman,2002,1,CD013421_pub2,pairwise70_included
CD013874_pub3_6,Kalincik 2019,"",Kalincik,2019,1,CD013874_pub3,pairwise70_included
CD016131_excl_7,Topic-related study 7,"",Author_9715,2016,0,CD016131,synthetic_excluded
CD015255_pub2_excl_5,Topic-related study 5,"",Author_4080,1982,0,CD015255_pub2,synthetic_excluded
CD000143_pub2_1,Davis 1998,"",Davis,1998,1,CD000143_pub2,pairwise70_included
CD015855_excl_15,Topic-related study 15,"",Author_7554,,0,CD015855,synthetic_excluded
CD008771_pub3_excl_5,Topic-related study 5,"",Author_2264,2008,0,CD008771_pub3,synthetic_excluded
CD001533_pub7_48,Raman 2016,"",Raman,2016,1,CD001533_pub7,pairwise70_included
CD009508_pub2_excl_19,Topic-related study 19,"",Author_6527,2020,0,CD009508_pub2,synthetic_excluded
CD000547_pub3_excl_24,Topic-related study 24,"",Author_5668,1999,0,CD000547_pub3,synthetic_excluded
CD011535_pub7_excl_61,Topic-related study 61,"",Author_1458,2015,0,CD011535_pub7,synthetic_excluded
CD015328_pub2_excl_59,Topic-related study 59,"",Author_5804,2017,0,CD015328_pub2,synthetic_excluded
CD012067_pub3_excl_42,Topic-related study 42,"",Author_6550,2020,0,CD012067_pub3,synthetic_excluded
CD012586_pub2_159,Lee 2011,"",Lee,2011,1,CD012586_pub2,pairwise70_included
CD013255_pub2_excl_15,Topic-related study 15,"",Author_8264,2007,0,CD013255_pub2,synthetic_excluded
CD004871_pub5_excl_8,Topic-related study 8,"",Author_6607,2013,0,CD004871_pub5,synthetic_excluded
CD008709_pub4_excl_63,Topic-related study 63,"",Author_4426,2012,0,CD008709_pub4,synthetic_excluded
CD009244_pub3_excl_6,Topic-related study 6,"",Author_6193,2025,0,CD009244_pub3,synthetic_excluded
CD013059_pub2_excl_6,Topic-related study 6,"",Author_4360,2015,0,CD013059_pub2,synthetic_excluded
CD007784_pub3_12,Rayner 1996,"",Rayner,1996,1,CD007784_pub3,pairwise70_included
CD014965_pub2_excl_22,Topic-related study 22,"",Author_6322,,0,CD014965_pub2,synthetic_excluded
CD004376_pub4_128,Shin 2017,"",Shin,2017,1,CD004376_pub4,pairwise70_included
CD015284_pub2_14,Hu 2020,"",Hu,2020,1,CD015284_pub2,pairwise70_included
CD012067_pub3_40,Nakamura 2001d normotensive,"",Nakamura,2001,1,CD012067_pub3,pairwise70_included
CD001920_pub4_excl_35,Topic-related study 35,"",Author_1973,2021,0,CD001920_pub4,synthetic_excluded
CD001909_pub4_14,Piña-Garza 2008,"",Piña-Garza,2008,1,CD001909_pub4,pairwise70_included
CD007859_pub5_excl_4,Topic-related study 4,"",Author_8351,2018,0,CD007859_pub5,synthetic_excluded
CD014889_pub2_excl_5,Topic-related study 5,"",Author_8946,2007,0,CD014889_pub2,synthetic_excluded
CD014935_pub2_excl_5,Topic-related study 5,"",Author_9234,2010,0,CD014935_pub2,synthetic_excluded
CD011689_pub4_excl_31,Topic-related study 31,"",Author_6634,2009,0,CD011689_pub4,synthetic_excluded
CD014741_pub2_excl_8,Topic-related study 8,"",Author_3486,2018,0,CD014741_pub2,synthetic_excluded
CD006140_pub3_8,Krupitsky 2011,"",Krupitsky,2011,1,CD006140_pub3,pairwise70_included
CD013541_pub2_excl_7,Topic-related study 7,"",Author_8850,1999,0,CD013541_pub2,synthetic_excluded
CD004417_pub6_excl_10,Topic-related study 10,"",Author_2740,2005,0,CD004417_pub6,synthetic_excluded
CD008165_pub5_excl_33,Topic-related study 33,"",Author_9368,2003,0,CD008165_pub5,synthetic_excluded
CD008063_pub3_excl_111,Topic-related study 111,"",Author_1603,2009,0,CD008063_pub3,synthetic_excluded
CD006185_pub6_28,Palmcrantz 2021,"",Palmcrantz,2021,1,CD006185_pub6,pairwise70_included
CD012586_pub2_excl_144,Topic-related study 144,"",Author_2576,1995,0,CD012586_pub2,synthetic_excluded
CD004925_pub4_excl_13,Topic-related study 13,"",Author_6232,1998,0,CD004925_pub4,synthetic_excluded
CD010533_pub3_5,HD17,"",HD17,,1,CD010533_pub3,pairwise70_included
CD015849_pub2_excl_16,Topic-related study 16,"",Author_1480,2015,0,CD015849_pub2,synthetic_excluded
CD015432_pub2_5,Salmassian 2009,"",Salmassian,2009,1,CD015432_pub2,pairwise70_included
CD002115_pub6_6,Ibrahim 2020,"",Ibrahim,2020,1,CD002115_pub6,pairwise70_included
CD015330_pub2_30,Chen 2011,"",Chen,2011,1,CD015330_pub2,pairwise70_included
CD008709_pub4_33,Masata 2012,"",Masata,2012,1,CD008709_pub4,pairwise70_included
CD015254_pub2_excl_17,Topic-related study 17,"",Author_6662,1985,0,CD015254_pub2,synthetic_excluded
CD003519_pub5_excl_37,Topic-related study 37,"",Author_7740,2005,0,CD003519_pub5,synthetic_excluded
CD015443_pub2_excl_27,Topic-related study 27,"",Author_9867,2016,0,CD015443_pub2,synthetic_excluded
CD012712_pub2_excl_24,Topic-related study 24,"",Author_9442,2021,0,CD012712_pub2,synthetic_excluded
CD012757_pub2_excl_1,Topic-related study 1,"",Author_6369,2017,0,CD012757_pub2,synthetic_excluded
CD015673_pub2_8,Anton 2006,"",Anton,2006,1,CD015673_pub2,pairwise70_included
CD011689_pub4_8,Rosseland 2013,"",Rosseland,2013,1,CD011689_pub4,pairwise70_included
CD011381_pub3_excl_40,Topic-related study 40,"",Author_2395,1997,0,CD011381_pub3,synthetic_excluded
CD015518_4,LYCA,"",LYCA,,1,CD015518,pairwise70_included
CD013631_pub2_excl_31,Topic-related study 31,"",Author_1104,2015,0,CD013631_pub2,synthetic_excluded
CD013232_pub2_64,NCT00183339,"",NCT00183339,,1,CD013232_pub2,pairwise70_included
CD006023_pub4_5,Lemos 2013,"",Lemos,2013,1,CD006023_pub4,pairwise70_included
CD008176_pub3_3,HOPE 1996,"",HOPE,1996,1,CD008176_pub3,pairwise70_included
CD013835_pub2_excl_4,Topic-related study 4,"",Author_6996,2007,0,CD013835_pub2,synthetic_excluded
CD015820_pub2_excl_5,Topic-related study 5,"",Author_3397,2006,0,CD015820_pub2,synthetic_excluded
CD008063_pub3_excl_67,Topic-related study 67,"",Author_7707,2009,0,CD008063_pub3,synthetic_excluded
CD008709_pub4_excl_8,Topic-related study 8,"",Author_1341,2011,0,CD008709_pub4,synthetic_excluded
CD004703_pub3_excl_27,Topic-related study 27,"",Author_5061,2007,0,CD004703_pub3,synthetic_excluded
CD001431_pub6_excl_220,Topic-related study 220,"",Author_2457,2020,0,CD001431_pub6,synthetic_excluded
CD006632_pub3_excl_5,Topic-related study 5,"",Author_5110,2018,0,CD006632_pub3,synthetic_excluded
CD015573_excl_3,Topic-related study 3,"",Author_7204,2022,0,CD015573,synthetic_excluded
CD015673_pub2_excl_24,Topic-related study 24,"",Author_9021,2009,0,CD015673_pub2,synthetic_excluded
CD014852_pub2_26,Li 2008,"",Li,2008,1,CD014852_pub2,pairwise70_included
CD003333_pub4_2,WARCEF 2012,"",WARCEF,2012,1,CD003333_pub4,pairwise70_included
CD013232_pub2_excl_55,Topic-related study 55,"",Author_4549,2008,0,CD013232_pub2,synthetic_excluded
CD015432_pub2_excl_16,Topic-related study 16,"",Author_7419,2016,0,CD015432_pub2,synthetic_excluded
CD008309_pub3_4,Sadeghnia 2014,"",Sadeghnia,2014,1,CD008309_pub3,pairwise70_included
CD007110_pub4_6,HD17,"",HD17,,1,CD007110_pub4,pairwise70_included
CD013052_pub3_5,De Miguel 1999,"",De Miguel,1999,1,CD013052_pub3,pairwise70_included
CD015432_pub2_18,Bogaert 2004,"",Bogaert,2004,1,CD015432_pub2,pairwise70_included
CD016064_excl_38,Topic-related study 38,"",Author_5515,2004,0,CD016064,synthetic_excluded
CD003598_pub3_39,Ok 1995,"",Ok,1995,1,CD003598_pub3,pairwise70_included
CD013366_pub2_12,Storey 2016,"",Storey,2016,1,CD013366_pub2,pairwise70_included
CD007388_pub3_excl_12,Topic-related study 12,"",Author_3090,2018,0,CD007388_pub3,synthetic_excluded
CD010861_pub3_1,Guerra 2012,"",Guerra,2012,1,CD010861_pub3,pairwise70_included
CD012503_pub3_excl_17,Topic-related study 17,"",Author_1693,2020,0,CD012503_pub3,synthetic_excluded
CD013166_pub3_excl_26,Topic-related study 26,"",Author_9867,2018,0,CD013166_pub3,synthetic_excluded
CD009749_pub3_excl_30,Topic-related study 30,"",Author_5040,2015,0,CD009749_pub3,synthetic_excluded
CD013763_pub3_excl_26,Topic-related study 26,"",Author_4744,2019,0,CD013763_pub3,synthetic_excluded
CD006714_pub3_excl_2,Topic-related study 2,"",Author_1784,2015,0,CD006714_pub3,synthetic_excluded
CD015698_pub2_excl_6,Topic-related study 6,"",Author_2515,2008,0,CD015698_pub2,synthetic_excluded
CD012850_pub2_28,Oz 2010,"",Oz,2010,1,CD012850_pub2,pairwise70_included
CD013715_pub2_excl_7,Topic-related study 7,"",Author_2591,2021,0,CD013715_pub2,synthetic_excluded
CD008552_pub8_36,Sherwood 2015,"",Sherwood,2015,1,CD008552_pub8,pairwise70_included
CD004736_pub6_excl_14,Topic-related study 14,"",Author_1467,2010,0,CD004736_pub6,synthetic_excluded
CD013071_pub2_excl_2,Topic-related study 2,"",Author_8081,2018,0,CD013071_pub2,synthetic_excluded
CD003598_pub3_10,Kumana 2003,"",Kumana,2003,1,CD003598_pub3,pairwise70_included
CD015532_2,Prats–Uribe 2021,"",Prats–Uribe,2021,1,CD015532,pairwise70_included
CD014722_pub2_excl_77,Topic-related study 77,"",Author_9696,2017,0,CD014722_pub2,synthetic_excluded
CD015476_pub2_excl_7,Topic-related study 7,"",Author_7517,2021,0,CD015476_pub2,synthetic_excluded
CD014937_pub2_excl_65,Topic-related study 65,"",Author_1054,2022,0,CD014937_pub2,synthetic_excluded
CD011689_pub4_excl_49,Topic-related study 49,"",Author_6307,2009,0,CD011689_pub4,synthetic_excluded
CD003598_pub3_68,Cai 2011,"",Cai,2011,1,CD003598_pub3,pairwise70_included
CD003357_pub5_6,Goldman 2014,"",Goldman,2014,1,CD003357_pub5,pairwise70_included
CD014811_pub2_excl_8,Topic-related study 8,"",Author_3069,2014,0,CD014811_pub2,synthetic_excluded
CD014820_pub2_12,Shema-Didi 2016,"",Shema-Didi,2016,1,CD014820_pub2,pairwise70_included
CD009362_pub4_excl_24,Topic-related study 24,"",Author_5280,2005,0,CD009362_pub4,synthetic_excluded
CD003511_pub6_excl_7,Topic-related study 7,"",Author_5311,1964,0,CD003511_pub6,synthetic_excluded
CD006023_pub4_excl_82,Topic-related study 82,"",Author_4649,2013,0,CD006023_pub4,synthetic_excluded
CD006689_pub3_excl_2,Topic-related study 2,"",Author_6975,2013,0,CD006689_pub3,synthetic_excluded
CD012186_pub2_94,Bornstein 1987,"",Bornstein,1987,1,CD012186_pub2,pairwise70_included
CD007569_pub4_excl_5,Topic-related study 5,"",Author_7072,2013,0,CD007569_pub4,synthetic_excluded
CD012942_pub2_excl_34,Topic-related study 34,"",Author_1244,2000,0,CD012942_pub2,synthetic_excluded
CD013445_pub2_33,Saygin 2020,"",Saygin,2020,1,CD013445_pub2,pairwise70_included
CD003331_pub6_excl_53,Topic-related study 53,"",Author_8767,2010,0,CD003331_pub6,synthetic_excluded
CD014937_pub2_excl_37,Topic-related study 37,"",Author_1080,2000,0,CD014937_pub2,synthetic_excluded
CD015594_pub2_1,Kaur 2003,"",Kaur,2003,1,CD015594_pub2,pairwise70_included
CD001431_pub6_excl_48,Topic-related study 48,"",Author_1593,1999,0,CD001431_pub6,synthetic_excluded
CD007784_pub3_34,Aranda Arcas 1994,"",Aranda Arcas,1994,1,CD007784_pub3,pairwise70_included
CD012397_pub2_excl_3,Topic-related study 3,"",Author_9635,2013,0,CD012397_pub2,synthetic_excluded
CD011535_pub7_85,Cai 2024,"",Cai,2024,1,CD011535_pub7,pairwise70_included
CD013774_pub2_excl_2,Topic-related study 2,"",Author_1163,2020,0,CD013774_pub2,synthetic_excluded
CD014944_pub2_excl_5,Topic-related study 5,"",Author_2938,1989,0,CD014944_pub2,synthetic_excluded
CD013763_pub3_62,Fiorelli 2020,"",Fiorelli,2020,1,CD013763_pub3,pairwise70_included
CD015120_pub2_excl_51,Topic-related study 51,"",Author_5405,2006,0,CD015120_pub2,synthetic_excluded
CD013875_pub2_excl_10,Topic-related study 10,"",Author_7300,2019,0,CD013875_pub2,synthetic_excluded
CD004736_pub6_excl_4,Topic-related study 4,"",Author_6001,1980,0,CD004736_pub6,synthetic_excluded
CD011381_pub3_excl_61,Topic-related study 61,"",Author_6728,2017,0,CD011381_pub3,synthetic_excluded
CD015255_pub2_9,Macknin 1985,"",Macknin,1985,1,CD015255_pub2,pairwise70_included
CD012186_pub2_4,Kappos 2011,"",Kappos,2011,1,CD012186_pub2,pairwise70_included
CD013353_pub2_6,Cone 2013,"",Cone,2013,1,CD013353_pub2,pairwise70_included
CD015462_pub2_excl_10,Topic-related study 10,"",Author_5276,2009,0,CD015462_pub2,synthetic_excluded
CD000547_pub3_3,Bustos López 1995,"",Bustos López,1995,1,CD000547_pub3,pairwise70_included
CD006919_pub5_excl_19,Topic-related study 19,"",Author_6401,1988,0,CD006919_pub5,synthetic_excluded
